,name,group_pred,group_gnd,sarcomere_length_mean,sarcomere_length_std,sarcomere_area_ratio,z_length_mean,n_zbands,cell_mask_area,sheet,status,split
341,012725_3757_w2FITC-C,0.0,1.0,1.5983196077404649,0.1868355621338773,0.0504648112254459,0.7071428571428572,28.0,762.6825,01_FN,labeled,train
342,040425_4543_w2FITC-C,0.0,1.0,1.3979612234757122,0.1697032786605531,0.0515527154216448,0.918181818181818,33.0,1505.16,05_FN_Cilen100,labeled,test
343,040925_4642_w2FITC-C_1,2.0,2.0,1.6432915057785449,0.2437107739064946,0.2621824131490011,1.089473684210526,304.0,2862.4275,02_VN,labeled,train
344,040225_4397_w2FITC-C,0.0,0.0,0.0,0.0,0.0018327350593007,0.3,1.0,323.3475,01_FN,labeled,train
345,110724_3419_w2FITC-C_1,2.0,,1.4923886599473226,0.2374994000482091,0.1978282459060962,0.8380645161290321,155.0,1656.9225,old_data_unlabeled,unlabeled,train
346,110724_3393_w2FITC-C_1,1.0,,1.4447948385105052,0.2318306657486313,0.1606429320666589,1.1617924528301886,106.0,1490.4,old_data_unlabeled,unlabeled,train
347,110624_3315_w2FITC-C_1,2.0,,1.4473657420024597,0.2092277122758002,0.3328964858370762,1.2146103896103897,154.0,1285.7625,old_data_unlabeled,unlabeled,train
348,114124_3597_w2FITC-C_1,2.0,,1.4064367180972568,0.291787308964064,0.2270828951717795,1.2496062992125985,127.0,1566.27,old_data_unlabeled,unlabeled,train
349,040225_4404_w2FITC-C_3,0.0,0.0,0.0,0.0,0.0018088707200144,0.3,1.0,315.4725,01_FN,labeled,train
350,012925_3826_w2FITC-C_1,0.0,0.0,1.5902049565979612,0.2673168825549238,0.0244064674241154,0.4928571428571429,7.0,907.5825,02_VN,labeled,train
351,040925_4644_w2FITC-C,0.0,0.0,1.639109077381692,0.4959156382462181,0.0271205570560589,0.4749999999999999,6.0,348.345,02_VN,labeled,train
352,012925_3823_w2FITC-C_2,0.0,0.0,2.196319310702823,0.0,0.0074770327350678,0.45,3.0,431.505,02_VN,labeled,train
353,110724_3454_w2FITC-C_!,0.0,,1.426110620392816,0.1683131360374421,0.0786052813645109,0.6465517241379312,29.0,701.4375,old_data_unlabeled,unlabeled,train
354,114124_3664_w2FITC-C_1,1.0,,1.3965578216874834,0.260140679518345,0.1457982273379096,1.3212765957446808,47.0,889.2225,old_data_unlabeled,unlabeled,train
355,110624_3305_w2FITC-C_1,0.0,,1.5168396100418284,0.388525238398574,0.0440929275936728,0.6375,16.0,429.66,old_data_unlabeled,unlabeled,train
356,012925_3817_w2FITC-C,0.0,1.0,1.6501478773789282,0.2184615390010922,0.0538293591630527,0.6521739130434784,23.0,961.785,02_VN,labeled,train
357,041125_4791_w2FITC-C,1.0,1.0,1.462011871234356,0.1812381291040617,0.0549902583492447,0.9980769230769228,26.0,877.05,06_VN_Cilen100,labeled,test
358,114124_3572_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0037336130215004,0.3,1.0,692.0775,old_data,labeled,train
359,040225_4416_w2FITC-C_2,0.0,0.0,0.0,0.0,0.0090341768383297,0.5399999999999998,5.0,597.6225,01_FN,labeled,train
360,114124_3584_w2FITC-C_1,1.0,,1.367888483547597,0.2807392664861435,0.0721090490296524,1.0086206896551724,29.0,841.8375,old_data_unlabeled,unlabeled,train
361,012725_3761_w2FITC-C,1.0,1.0,1.4287506825474785,0.1590268203514272,0.0894268851275335,0.5671875000000001,32.0,669.735,01_FN,labeled,train
362,040425_4591_w2FITC-C,0.0,0.0,1.1650526134474584,0.0304660505153717,0.0084093669715186,0.3642857142857142,7.0,606.51,03_FN_P5D2,labeled,test
363,040425_4585_w2FITC-C,0.0,0.0,1.443250332906989,0.2642761547729578,0.0295718142964315,0.6631578947368421,19.0,805.0274999999999,03_FN_P5D2,labeled,test
364,110624_3341_w2FITC-C_1,0.0,,1.3802050632834668,0.2528570050363913,0.0324645646410834,0.5368421052631579,19.0,817.74,old_data_unlabeled,unlabeled,train
365,012725_3758_w2FITC-C_2,1.0,1.0,1.54683808175129,0.3045156691208278,0.0590224835927098,1.0237500000000002,40.0,1554.705,01_FN,labeled,train
366,114124_3601_w2FITC-C_2,0.0,0.0,1.6816143757269328,0.1929865924062553,0.0105457355683764,0.5700000000000001,10.0,1049.94,old_data,labeled,train
367,041225_4821_w2FITC-C_1,1.0,1.0,1.4373942935633708,0.3158011774570746,0.1033001913223261,0.7627118644067794,59.0,1140.0075,04_VN_P5D2,labeled,test
368,040425_4590_w2FITC-C,0.0,0.0,0.0,0.0,0.001624590440346,0.3,2.0,679.6575,03_FN_P5D2,labeled,test
369,040325_4526_w2FITC-C,2.0,1.0,1.5033712323098103,0.2716758361889146,0.2250191728727086,0.8535714285714285,126.0,1250.4824999999998,05_FN_Cilen100,labeled,test
370,040325_4541_w2FITC-C,0.0,0.0,1.3102924666247506,0.0421677773555114,0.0027696616913531,0.3,1.0,853.8299999999999,05_FN_Cilen100,labeled,test
371,040225_4415_w2FITC-C,2.0,2.0,1.48373445232229,0.2547979507381701,0.2733143770356845,2.016,150.0,2020.9725,01_FN,labeled,train
372,012725_3754_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0007443745450507,0.0,0.0,203.445,01_FN,labeled,train
373,110624_3348_w2FITC-C_1,0.0,,0.0,0.0,0.0009918095426327,0.0,0.0,930.6225,old_data_unlabeled,unlabeled,train
374,114124_3608_w2FITC-C_2,0.0,,1.346941625416901,0.2994283713838311,0.0317677256211009,0.5892857142857142,14.0,365.8275,old_data_unlabeled,unlabeled,train
375,110624_3324_w2FITC-C_1,0.0,,1.2159016705291923,0.1379779572191431,0.0084625020853853,0.6,3.0,695.16,old_data_unlabeled,unlabeled,train
376,110724_3419_w2FITC-C_2,1.0,,1.4432984970593796,0.2676334856595708,0.145085517560049,0.710377358490566,53.0,811.7325,old_data_unlabeled,unlabeled,train
377,041125_4762_w2FITC-C,1.0,0.0,1.352086561778281,0.3334165683404409,0.0277661677576566,0.9857142857142857,7.0,599.5799999999999,06_VN_Cilen100,labeled,test
378,040325_4521_w2FITC-C_1,0.0,0.0,1.6981506771783037,0.3322302245984606,0.0289695182534873,0.76875,8.0,324.7425,05_FN_Cilen100,labeled,test
379,110724_3410_w2FITC-C_1,0.0,,0.0,0.0,0.0008448004892897,0.0,0.0,234.495,old_data_unlabeled,unlabeled,train
380,040225_4417_w2FITC-C_2,2.0,2.0,1.4454745537847675,0.2299036228929956,0.2395901696627728,1.384729064039409,203.0,2267.37,01_FN,labeled,train
381,041125_4788_w2FITC-C,1.0,1.0,1.4356588968122672,0.2611349648398575,0.1082374993195633,1.2264705882352942,51.0,1204.1325,06_VN_Cilen100,labeled,test
382,040425_4565_w2FITC-C,0.0,0.0,1.240168657392278,0.0,0.0080947344869295,0.6,1.0,259.11,03_FN_P5D2,labeled,test
383,040425_4594_w2FITC-C,1.0,2.0,1.5079715313091384,0.1655519836327572,0.2124919360241201,1.273913043478261,69.0,863.865,03_FN_P5D2,labeled,test
384,012725_3755_w2FITC-C_2,0.0,0.0,1.4461923335877438,0.0610899351842209,0.0031539257444266,0.3,1.0,438.4125,01_FN,labeled,train
385,111124_3498_w2FITC-C_1,0.0,1.0,1.5663386463410098,0.0872455954322239,0.0399775633983587,0.5333333333333333,9.0,391.7925,old_data,labeled,train
386,012725_3739_w2FITC-C,0.0,0.0,1.6227516734632463,0.2286110985758443,0.029418372670919,0.5045454545454545,11.0,364.455,01_FN,labeled,train
387,110624_3320_w2FITC-C_1,0.0,,1.236422441149561,0.2740680319575603,0.0161180818910083,0.6,9.0,497.9025,old_data_unlabeled,unlabeled,train
388,110724_3385_w2FITC-C_2,0.0,1.0,1.4206895600462774,0.2316898943630728,0.0647164965229512,0.885,20.0,536.175,old_data,labeled,train
389,110624_3294_w2FITC-C_1,0.0,,1.097430679001407,0.0541173829371455,0.0112352406588049,0.4874999999999999,8.0,904.545,old_data_unlabeled,unlabeled,train
390,111124_3533_w2FITC-C_2,0.0,,1.4721587116004191,0.3637505811319677,0.0400842722851673,0.6428571428571429,7.0,308.7,old_data_unlabeled,unlabeled,train
391,040325_4521_w2FITC-C_2,0.0,0.0,1.5886733213051327,0.0727306590588225,0.001993058523002,0.0,0.0,311.1525,05_FN_Cilen100,labeled,test
392,111124_3520_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0012488644930033,0.0,0.0,382.185,old_data,labeled,train
393,110624_3326_w2FITC-C_1,1.0,,1.5305494510412216,0.2277085976691412,0.1864888707227307,1.0343023255813957,86.0,1058.265,old_data_unlabeled,unlabeled,train
394,110624_3327_w2FITC-C_1,0.0,,0.0,0.0,0.0012589730702571,0.0,0.0,484.02,old_data_unlabeled,unlabeled,train
395,013125_3840_w2FITC-C_1,0.0,0.0,1.427757694106647,0.2305174587490325,0.0177517833007543,0.8999999999999999,8.0,553.2524999999999,02_VN,labeled,train
396,114124_3645_w2FITC-C_2,0.0,0.0,1.16474266748258,0.0103033836733232,0.0042759414924303,0.45,3.0,1220.7825,old_data,labeled,train
397,012725_3745_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0012993143053835,0.0,0.0,265.7475,01_FN,labeled,train
398,041225_4830_w2FITC-C_2,1.0,1.0,1.4342813301945307,0.2461702603152475,0.1720288607775855,1.608139534883721,43.0,606.3299999999999,04_VN_P5D2,labeled,test
399,041125_4782_w2FITC-C,2.0,2.0,1.322930026742959,0.2343530798716797,0.2283951869997882,1.639411764705883,85.0,1120.0725,06_VN_Cilen100,labeled,test
400,110724_3375_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0011660136915106,0.0,0.0,2108.8575,old_data,labeled,train
401,110724_3401_w2FITC-C_1,1.0,,1.3719612050959498,0.2513975753423306,0.1048413795237419,0.7348484848484848,99.0,1738.035,old_data_unlabeled,unlabeled,train
402,110724_3454_w2FITC-C_2,1.0,,1.5134737300231962,0.2328881495084319,0.1257015568331477,0.906896551724138,87.0,1397.5875,old_data_unlabeled,unlabeled,train
403,111124_3562_w2FITC-C_2,1.0,1.0,1.4154031432425926,0.2333421000351039,0.1169740617591636,0.7775510204081633,49.0,689.0174999999999,old_data,labeled,train
404,040425_4572_w2FITC-C,0.0,1.0,1.5527153072748154,0.1874922728343345,0.0485111470969072,0.7184210526315788,19.0,904.05,03_FN_P5D2,labeled,test
405,110724_3378_w2FITC-C_1,0.0,,1.421707288175602,0.0855266988321847,0.0257658462294303,0.5249999999999999,4.0,329.895,old_data_unlabeled,unlabeled,train
406,040925_4666_w2FITC-C_2,0.0,0.0,1.3132869396374665,0.1893586604925781,0.0165758657499164,0.6,10.0,891.6075,02_VN,labeled,train
407,012725_3764_w2FITC-C_2,2.0,2.0,1.6351503590110246,0.2060269872902641,0.2512965168369574,0.9590909090909092,132.0,1351.7324999999998,01_FN,labeled,train
408,110624_3311_w2FITC-C_2,0.0,0.0,1.8413753285398424,0.2185118269856692,0.0105046879839191,0.45,6.0,461.1825,old_data,labeled,train
409,111124_3541_w2FITC-C_1,1.0,1.0,1.461967631780947,0.2891600692486498,0.1663060212284864,0.693103448275862,29.0,338.3775,old_data,labeled,train
410,111124_3507_w2FITC-C_1,1.0,,1.4588489463018526,0.2440132105913555,0.1331941091004017,0.8449541284403668,109.0,1816.29,old_data_unlabeled,unlabeled,train
411,041225_4812_w2FITC-C,1.0,1.0,1.5579377958212122,0.2139369420042908,0.1128597364318277,0.7478571428571427,70.0,1217.61,04_VN_P5D2,labeled,test
412,110624_3344_w2FITC-C_1,0.0,,0.0,0.0,0.0007020647710685,0.0,0.0,382.1625,old_data_unlabeled,unlabeled,train
413,114124_3573_w2FITC-C_1,0.0,,1.4863557420455782,0.1437763012943684,0.0351235994728662,0.4875,8.0,296.4375,old_data_unlabeled,unlabeled,train
414,040925_4641_w2FITC-C,1.0,1.0,1.6852236309449855,0.2790938062380276,0.1804716377680096,1.0290983606557378,122.0,1703.88,02_VN,labeled,train
415,110624_3329_w2FITC-C_1,1.0,,1.613170901203756,0.2894049765943303,0.1184404197070535,0.9727272727272726,33.0,436.5225,old_data_unlabeled,unlabeled,train
416,111124_3516_w2FITC-C_2,0.0,,1.3150378437331796,0.2905260893484047,0.0387282057537406,0.8423076923076922,13.0,553.9725,old_data_unlabeled,unlabeled,train
417,013125_3837_w2FITC-C_1,0.0,1.0,1.5049455634798157,0.1886055990039976,0.0062437791186282,0.6599999999999999,10.0,2610.7425,02_VN,labeled,train
418,040925_4659_w2FITC-C_2,1.0,1.0,1.55606505105233,0.2286398499325492,0.2148178247148479,1.5375,64.0,1054.125,02_VN,labeled,train
419,111124_3508_w2FITC-C_2,2.0,,1.724443960536991,0.2404092299781946,0.2447995274392573,1.1392857142857142,42.0,470.4525,old_data_unlabeled,unlabeled,train
420,110624_3324_w2FITC-C_2,1.0,,1.4800950611568662,0.2686179664933316,0.0860227754265146,0.7499999999999999,17.0,378.765,old_data_unlabeled,unlabeled,train
421,041125_4764_w2FITC-C,1.0,1.0,1.414148229470772,0.3092928289015934,0.1850354063511123,1.0799999999999998,60.0,912.8925,06_VN_Cilen100,labeled,test
422,110724_3403_w2FITC-C_2,0.0,,1.4063676263801623,0.2696069245701689,0.0815782020793657,0.8388888888888888,27.0,708.8625,old_data_unlabeled,unlabeled,train
423,111124_3509_w2FITC-C_1,1.0,1.0,1.5229480924150605,0.219510696668183,0.1031532153313701,0.996,25.0,470.8575,old_data,labeled,train
424,110624_3340_w2FITC-C_1,1.0,,1.4037991562798195,0.1935316206674038,0.137318567511274,0.9026315789473685,57.0,883.5975,old_data_unlabeled,unlabeled,train
425,110724_3406_w2FITC-C_!,0.0,,1.630871473351879,0.1586370238792299,0.0149632572659025,0.525,8.0,744.5475,old_data_unlabeled,unlabeled,train
426,111124_3501_w2FITC-C_1,2.0,,1.6532561268536163,0.2169618398878385,0.4031364060449475,2.4443661971830988,142.0,1657.35,old_data_unlabeled,unlabeled,train
427,012725_3765_w2FITC-C,0.0,1.0,1.4563898513490936,0.2206480347075485,0.0480181257953528,0.9586956521739132,23.0,1093.3875,01_FN,labeled,train
428,041225_4848_w2FITC-C,1.0,1.0,1.3821748793259994,0.1898175616908527,0.1012321948630785,0.7303571428571428,84.0,1932.9975,04_VN_P5D2,labeled,test
429,012725_3753_w2FITC-C_2,0.0,1.0,1.4315557867656,0.1330119992839377,0.0286016368283578,0.5089285714285715,28.0,1297.3275,01_FN,labeled,train
430,114124_3595_w2FITC-C_1,2.0,,1.4606309630711445,0.2305414084954733,0.3623390302879637,1.548623853211009,327.0,3098.0025,old_data_unlabeled,unlabeled,train
431,110724_3416_w2FITC-C_1,0.0,0.0,1.4613799020562157,0.2271435401515941,0.026220946932768,0.4499999999999999,18.0,1380.7575,old_data,labeled,train
432,114124_3660_w2FITC-C_2,1.0,,1.3691691189158672,0.3494619307899463,0.093061881841064,1.2843749999999998,32.0,885.3075,old_data_unlabeled,unlabeled,train
433,041225_4826_w2FITC-C,1.0,1.0,1.5587360515041249,0.19060961423428,0.1032438554090756,0.91125,40.0,868.3199999999999,04_VN_P5D2,labeled,test
434,110624_3311_w2FITC-C_1,0.0,0.0,1.6628816619296194,0.5143128454464388,0.0124680744359642,0.3499999999999999,3.0,389.97,old_data,labeled,train
435,111124_3512_w2FITC-C_2,0.0,,0.0,0.0,0.0029321135743183,0.0,0.0,394.8075,old_data_unlabeled,unlabeled,train
436,110724_3376_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0074685283548228,0.4499999999999999,1.0,369.585,old_data,labeled,train
437,111124_3476_w2FITC-C_1,0.0,,1.2751364635736089,0.1662803309707033,0.0201904932930963,0.4749999999999999,6.0,366.6825,old_data_unlabeled,unlabeled,train
438,012725_3745_w2FITC-C_2,0.0,0.0,1.282043234053908,0.0,0.0058804615676473,0.6749999999999999,2.0,309.465,01_FN,labeled,train
439,110724_3458_w2FITC-C_1,1.0,,1.5350762524125527,0.2165126400366349,0.209324677984754,1.3515,100.0,1386.1799999999998,old_data_unlabeled,unlabeled,train
440,111124_3488_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0002017178666913,0.0,0.0,193.1625,old_data,labeled,train
441,041225_4814_w2FITC-C_2,0.0,1.0,1.530951033908331,0.2285563125986457,0.0560390373905074,0.7453125,32.0,1217.2275,04_VN_P5D2,labeled,test
442,111124_3525_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0064993735960865,0.375,2.0,391.3425,old_data,labeled,train
443,111124_3539_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0028958819357149,0.3,1.0,406.575,old_data,labeled,train
444,012725_3744_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0009138736928575,0.0,0.0,252.7875,01_FN,labeled,train
445,110724_3450_w2FITC-C_1,1.0,1.0,1.301638260744023,0.2748633984267267,0.1082165501622341,0.9499999999999996,39.0,734.4225,old_data,labeled,train
446,111124_3488_w2FITC-C_2,0.0,,1.0267595263940208,0.0110145982793781,0.0031558155760661,0.6,2.0,517.4775,old_data_unlabeled,unlabeled,train
447,114124_3620_w2FITC-C_1,1.0,1.0,1.4157647601802548,0.2739538260047695,0.1003759200949375,0.5703947368421052,76.0,1182.06,old_data,labeled,train
448,040925_4649_w2FITC-C_2,2.0,2.0,1.5198246718281474,0.1940409234564125,0.2174504960984432,1.309090909090909,99.0,1200.6225,02_VN,labeled,train
449,114124_3605_w2FITC-C_1,2.0,,1.3717573722678085,0.2100031357481386,0.2317060151293313,1.1166666666666667,54.0,691.5375,old_data_unlabeled,unlabeled,train
450,012725_3759_w2FITC-C,0.0,1.0,1.3402554180000112,0.2343536824065168,0.0640727934606861,0.627906976744186,43.0,1165.9725,01_FN,labeled,train
451,012725_3760_w2FITC-C,0.0,1.0,1.681817784913345,0.2915058062671861,0.0659483426473528,0.7050000000000001,20.0,630.2925,01_FN,labeled,train
452,041225_4845_w2FITC-C,0.0,0.0,0.0,0.0,0.0030967937725024,0.3,2.0,400.4775,04_VN_P5D2,labeled,test
453,040325_4538_w2FITC-C,2.0,2.0,1.5289869233857274,0.2004692563418288,0.3099035008334719,1.5191860465116276,86.0,924.5025,05_FN_Cilen100,labeled,test
454,110724_3465_w2FITC-C_1,0.0,,1.502245963918582,0.4303856670120188,0.0139477996659796,0.39375,8.0,1212.9075,old_data_unlabeled,unlabeled,train
455,012725_3738_w2FITC-C,0.0,1.0,1.397257433707669,0.2636493840719846,0.0372604127960373,0.825,8.0,471.96,01_FN,labeled,train
456,041225_4835_w2FITC-C,2.0,2.0,1.448920732686969,0.2402851218189839,0.3245306461780291,1.3411330049261083,203.0,1648.1925,04_VN_P5D2,labeled,test
457,110724_3433_w2FITC-C_2,0.0,,1.275977681763266,0.1333960201807832,0.0158022010142013,0.69,10.0,983.43,old_data_unlabeled,unlabeled,train
458,110624_3304_w2FITC-C_1,2.0,,1.5434632084630526,0.2902035712398872,0.360562550999429,1.845569620253165,79.0,880.0649999999999,old_data_unlabeled,unlabeled,train
459,012925_3823_w2FITC-C_!,0.0,0.0,1.5280799046435292,0.1871666667246174,0.0282009055626996,0.66,10.0,508.23,02_VN,labeled,train
460,111124_3491_w2FITC-C_2,0.0,,0.0,0.0,0.0030477945024628,0.4499999999999999,1.0,524.925,old_data_unlabeled,unlabeled,train
461,111124_3486_w2FITC-C_1,1.0,,1.5706456903272794,0.2399458176627892,0.1212510401854963,0.7932203389830509,59.0,979.0875,old_data_unlabeled,unlabeled,train
462,040425_4545_w2FITC-C_1,1.0,1.0,1.5226486860663655,0.2554286626312463,0.147862270412235,0.8625,124.0,1620.1125,05_FN_Cilen100,labeled,test
463,040325_4528_w2FITC-C,0.0,0.0,1.293434185238277,0.2583887868079673,0.0305662148919465,0.5769230769230769,26.0,887.5799999999999,05_FN_Cilen100,labeled,test
464,040225_4410_w2FITC-C,2.0,2.0,1.6600273341825331,0.1788859809815093,0.3573395090947445,2.652127659574468,47.0,684.225,01_FN,labeled,train
465,041125_4800_w2FITC-C,2.0,2.0,1.490454464640504,0.2265928491193452,0.2378789034081738,1.3301204819277106,166.0,2075.58,06_VN_Cilen100,labeled,test
466,040225_4417_w2FITC-C_1,0.0,0.0,1.6144425698576204,0.1996892845038106,0.0567835792851415,0.75,12.0,476.235,01_FN,labeled,train
467,111124_3492_w2FITC-C_1,1.0,,1.3966744882625794,0.2589106260616275,0.0875777301963898,0.5365384615384616,26.0,574.155,old_data_unlabeled,unlabeled,train
468,110624_3364_w2FITC-C_2,1.0,,1.5812540588527828,0.212506243339055,0.1657895009300129,0.7607142857142857,84.0,958.32,old_data_unlabeled,unlabeled,train
469,110624_3367_w2FITC-C_1,1.0,1.0,1.4033470933170302,0.2984910612660709,0.1343104714866703,0.9241935483870968,62.0,1003.6575,old_data,labeled,train
470,040325_4518_w2FITC-C_1,0.0,0.0,1.273425926809042,0.1768838792750425,0.0059795809080841,0.3,3.0,228.735,05_FN_Cilen100,labeled,test
471,040425_4586_w2FITC-C,1.0,2.0,1.3459441859388004,0.2113365909233023,0.1893727330733473,1.4979166666666666,72.0,975.1725,03_FN_P5D2,labeled,test
472,012925_3816_w2FITC-C,0.0,0.0,1.4096878721146808,0.1859584212752557,0.0229141855324034,0.8699999999999999,5.0,447.57,02_VN,labeled,train
473,012925_3813_w2FITC-C,0.0,1.0,1.4091384248900174,0.1867713607338455,0.023990020488711,0.5499999999999999,6.0,428.94,02_VN,labeled,train
474,110624_3307_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0022284478063861,0.0,0.0,365.6475,old_data,labeled,train
475,111124_3494_w2FITC-C_1,1.0,,1.411556419237564,0.1872910194146292,0.0653562188996133,1.1700000000000002,15.0,570.285,old_data_unlabeled,unlabeled,train
476,012725_3736_w2FITC-C,0.0,0.0,1.1937881988526622,0.1368107883955173,0.0269608198861271,0.4749999999999999,12.0,456.075,01_FN,labeled,train
477,111124_3518_w2FITC-C_2,0.0,,1.4443600878393017,0.1808178323939223,0.0367316535952029,0.5499999999999999,12.0,501.0075,old_data_unlabeled,unlabeled,train
478,040325_4537_w2FITC-C,1.0,1.0,1.4153849174490103,0.228148242552232,0.1635835748856449,1.2854651162790698,86.0,1309.9275,05_FN_Cilen100,labeled,test
479,040225_4404_w2FITC-C_1,1.0,2.0,1.4253587189265111,0.2076998853995558,0.1099990416554743,1.3436170212765954,47.0,1204.0875,01_FN,labeled,train
480,110624_3354_w2FITC-C_1,0.0,0.0,1.1651782383643068,0.0938052743258981,0.0066586224696,0.525,6.0,1296.945,old_data,labeled,train
481,110724_3444_w2FITC-C_1,1.0,,1.3584357020223314,0.2044531680781583,0.1424737084610733,1.1275862068965516,29.0,433.62,old_data_unlabeled,unlabeled,train
482,110624_3363_w2FITC-C_1,2.0,,1.4351747021364585,0.3232027813689799,0.2739031913077099,1.7176229508196723,122.0,1298.25,old_data_unlabeled,unlabeled,train
483,114124_3623_w2FITC-C_1,0.0,0.0,1.2945672826872874,0.0777453012783826,0.0117861886781907,0.4312499999999999,8.0,559.35,old_data,labeled,train
484,012925_3822_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0019308122254532,0.0,0.0,770.0625,02_VN,labeled,train
485,040425_4547_w2FITC-C_1,0.0,1.0,1.3866322084317542,0.2508523107760669,0.0338656941968179,0.6724137931034483,29.0,1053.36,05_FN_Cilen100,labeled,test
486,111124_3511_w2FITC-C_2,1.0,,1.430836713596917,0.1954131892311921,0.1387367431329048,0.807,50.0,622.935,old_data_unlabeled,unlabeled,train
487,040425_4578_w2FITC-C_2,0.0,0.0,1.4236860999304322,0.4227245526290442,0.0183207484173449,0.4977272727272727,22.0,957.0825,03_FN_P5D2,labeled,test
488,041225_4838_w2FITC-C_1,1.0,1.0,1.3876278205290786,0.3088715982822365,0.0940386376635155,1.05,43.0,737.1,04_VN_P5D2,labeled,test
489,012725_3744_w2FITC-C_3,0.0,1.0,0.0,0.0,0.003664724896773,0.3,2.0,385.605,01_FN,labeled,train
490,110624_3337_w2FITC-C_1,2.0,,1.386611515139096,0.2707466854618131,0.2590610796178986,1.0254098360655737,122.0,1139.6925,old_data_unlabeled,unlabeled,train
491,012725_3741_w2FITC-C_3,1.0,1.0,1.252920517675,0.2406709914130293,0.0580052904488388,0.98,15.0,500.535,01_FN,labeled,train
492,040225_4418_w2FITC-C,2.0,2.0,1.429797156026524,0.1787682475982247,0.2884899647763756,1.4301047120418846,191.0,1593.9675,01_FN,labeled,train
493,110624_3347_w2FITC-C_2,0.0,,1.6885325120538814,0.2120047723321864,0.0364354028514065,0.5636363636363636,33.0,1410.9525,old_data_unlabeled,unlabeled,train
494,111124_3497_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0006631548778655,0.0,0.0,330.345,old_data,labeled,train
495,111124_3560_w2FITC-C_1,1.0,,1.3246918514525332,0.2620984315663096,0.0563731259121153,0.9882352941176472,17.0,707.49,old_data_unlabeled,unlabeled,train
496,110724_3391_w2FITC-C_1,2.0,,1.8007012769259834,0.1663812322602586,0.4091692969485104,2.276548672566371,113.0,1389.5775,old_data_unlabeled,unlabeled,train
497,040425_4580_w2FITC-C,1.0,1.0,1.578987114003224,0.2969870810937989,0.1350988045004612,0.7829268292682925,82.0,1277.1,03_FN_P5D2,labeled,test
498,114124_3635_w2FITC-C_1,1.0,,1.373913828378351,0.240429374432793,0.1233422718666427,0.8999999999999999,29.0,474.885,old_data_unlabeled,unlabeled,train
499,041125_4804_w2FITC-C_2,0.0,0.0,1.5022773889662766,0.1617894117427193,0.0144771720468445,0.4833333333333334,9.0,1044.7875,06_VN_Cilen100,labeled,test
500,111124_3499_w2FITC-C_2,1.0,1.0,1.743214166216133,0.2553663111064082,0.1182325757634698,0.9171428571428568,35.0,768.1725,old_data,labeled,train
501,041225_4844_w2FITC-C,0.0,0.0,1.7395054423788858,0.3099104031628606,0.0155469988537882,0.75,8.0,518.13,04_VN_P5D2,labeled,test
502,110624_3304_w2FITC-C_2,0.0,0.0,0.0,0.0,0.0038630752198983,0.3,1.0,341.7075,old_data,labeled,train
503,040225_4396_w2FITC-C,0.0,0.0,0.0,0.0,0.0007925311583933,0.3,1.0,343.845,01_FN,labeled,train
504,041125_4789_w2FITC-C_1,0.0,0.0,1.214395586088845,0.0,0.0023307491807066,0.3,1.0,424.845,06_VN_Cilen100,labeled,test
505,110624_3333_w2FITC-C_2,1.0,,1.5473582661373737,0.2569688420355303,0.1640888078378605,0.9954545454545454,22.0,338.94,old_data_unlabeled,unlabeled,train
506,012925_3830_w2FITC-C_2,0.0,0.0,0.0,0.0,0.0010564021269861,0.0,0.0,1015.2675,02_VN,labeled,train
507,041225_4846_w2FITC-C,2.0,1.0,1.385190920938089,0.2068142827300224,0.2292104598266971,1.11375,40.0,448.56,04_VN_P5D2,labeled,test
508,110624_3316_w2FITC-C_1,0.0,,0.0,0.0,0.0017121374531103,0.0,0.0,802.1025,old_data_unlabeled,unlabeled,train
509,114124_3572_w2FITC-C_3,0.0,,1.4338625746207845,0.2000378210697734,0.0106917025816802,0.6916666666666668,18.0,1968.5925,old_data_unlabeled,unlabeled,train
510,110724_3453_w2FITC-C_1,0.0,,1.5133349457284404,0.3229471880073929,0.0342544351373771,0.4571428571428573,21.0,708.6374999999999,old_data_unlabeled,unlabeled,train
511,040225_4416_w2FITC-C_1,1.0,1.0,1.4927536411765,0.205181209616256,0.1092815059661253,0.8673913043478262,46.0,732.4425,01_FN,labeled,train
512,110624_3277_w2FITC-C_1,0.0,,0.0,0.0,0.0013203297407415,0.0,0.0,325.0125,old_data_unlabeled,unlabeled,train
513,041125_4769_w2FITC-C_2,2.0,1.0,1.4776852624181818,0.3138106829765976,0.211309070334068,1.1448275862068964,174.0,2105.4375,06_VN_Cilen100,labeled,test
514,110624_3313_w2FITC-C_2,0.0,0.0,0.0,0.0,0.0008477729443345,0.0,0.0,223.1325,old_data,labeled,train
