Unnamed: 0,name,group_gnd,orig_folder,status,split,group_pred,sarcomere_length_mean,sarcomere_length_std,sarcomere_area_ratio,z_length_mean,n_zbands,cell_mask_area
895,090125_7569_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.488065217764844,0.297651029851336,0.0253391542505655,0.6250000000000001,18.0,693.7875
896,090125_7516_w2FITC-C,,data_nov,unlabeled,train,2.0,1.5032277240991256,0.2177124014318734,0.1979220271135136,0.8830645161290321,124.0,1732.2975
897,072525_7097_w2FITC-C,,data_nov,unlabeled,train,2.0,1.436649924879441,0.2187280419067541,0.3155635889602493,1.316,75.0,661.365
898,091625_7767_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0054341886598574,,0.0,636.0749999999999
899,062825_6235_w2FITC-C,,data_nov,unlabeled,train,2.0,1.401466127059482,0.2118530343223791,0.2614558233026084,1.0177215189873416,79.0,810.5174999999999
900,091525_7654_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0019570251749863,,0.0,454.1175
901,062725_6048_w2FITC-C,,data_nov,unlabeled,train,0.0,1.079972594799545,0.0013083217034285,0.0061957414799825,,0.0,215.19
902,062825_6238_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5266116535311425,0.1157521552902171,0.0074778159133096,,0.0,412.785
903,091525_7623_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.7075366181532663,0.2744400150384134,0.0930470096112725,0.7189655172413792,29.0,880.5375
904,091525_7705_w2FITC-C,,data_nov,unlabeled,train,1.0,1.3592797681166022,0.2188068320001592,0.0505549770267995,0.9142857142857144,21.0,909.405
905,091625_7742_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6025638623354013,0.3225101633007298,0.0656904497239606,0.5916666666666666,18.0,749.61
906,091825_8019_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0006201959665365,,0.0,340.5375
907,091825_7954_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.4162524948599382,0.1819404474474059,0.0121267334005417,0.375,4.0,551.115
908,081925_7366_w2FITC-C,,data_nov,unlabeled,train,2.0,1.6822059901890825,0.2182841954838281,0.4176612073583111,1.4408823529411765,170.0,1282.3425
909,091825_7971_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0007213642107026,,0.0,524.2275
910,091525_7665_w2FITC-C,,data_nov,unlabeled,train,0.0,2.108989289700407,0.4867238654750815,0.0058478487166582,0.4499999999999999,3.0,789.7049999999999
911,090125_7483_w2FITC-C,,data_nov,unlabeled,train,0.0,1.72189170818364,0.4056087949666079,0.0114861394727446,0.325,6.0,982.3275
912,091525_7652_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3624473345188757,0.1497907416142098,0.0216353242993724,0.3,3.0,507.465
913,091525_7646_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.001962956483957,,0.0,558.6975
914,091525_7663_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0008002613023267,,0.0,244.44
915,062825_6217_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0022246196203512,,0.0,298.575
916,091625_7734_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4971222242542257,0.2773541090505234,0.0528647125563144,0.708,25.0,846.8774999999999
917,091525_7699_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6877533588723972,0.0,0.0073077108817956,0.4499999999999999,1.0,520.38
918,081925_7352_w2FITC-C,,data_nov,unlabeled,train,2.0,1.7401839738848044,0.2307026272841934,0.4792706055650624,1.9463855421686749,83.0,808.6274999999999
919,081825_7169_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0006944640498263,,0.0,1085.0175
920,091525_7690_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0017638874867374,,0.0,434.97
921,081825_7159_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0044778533524724,,0.0,281.7225
922,090125_7561_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4685053168680695,0.2481246647200058,0.0460138785845431,0.6277777777777779,27.0,905.7825
923,090125_7494_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.3138546429714577,0.2155051116508894,0.0477585376534046,0.6214285714285713,14.0,512.8199999999999
924,091825_7970_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4399391711530931,0.188257761966682,0.0593962392695821,0.6947368421052632,19.0,444.735
925,081925_7373_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2812349842932853,0.2199050808267136,0.032888596911828,0.4323529411764705,17.0,1121.8725
926,062725_6049_w2FITC-C_3,,data_nov,unlabeled,train,0.0,,,0.0013094640422584,,0.0,488.9925
927,091825_7952_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4695717436229947,0.1951731453342196,0.1216069853361752,0.906382978723404,47.0,821.5649999999999
928,091625_7789_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.4567803711895668,0.1490091991015856,0.0257952813880367,0.375,4.0,320.535
929,072525_7079_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4531610028992827,0.2339978697127527,0.1726302347421596,0.9519230769230764,78.0,1237.86
930,091625_7735_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5209942247790325,0.0038637652935649,0.0068352207355923,,0.0,440.91
931,091525_7664_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.002522550812045,,0.0,761.535
932,091525_7713_w2FITC-C,,data_nov,unlabeled,train,1.0,1.7714164128962706,0.2458195066969548,0.0958422605228394,0.6779999999999999,25.0,529.245
933,091625_7787_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0035290599639958,,0.0,296.6175
934,091625_7716_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.003665628455832,,0.0,412.4025
935,081925_7344_w2FITC-C,,data_nov,unlabeled,train,2.0,1.7101704688931574,0.2292582614491189,0.3163798970979155,1.550689655172414,145.0,1750.2075
936,091525_7633_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.361926604359089,0.0,0.0016928514160659,,0.0,660.4875
937,072525_7090_w2FITC-C,,data_nov,unlabeled,train,2.0,1.3910049491918912,0.242081977059322,0.27011292828743,1.2642857142857142,126.0,1447.4025
938,072525_7068_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4601812872713829,0.1739119618559458,0.0620693937305305,0.9775862068965516,29.0,1256.3775
939,090125_7524_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0008297207482273,,0.0,369.36
940,090125_7544_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4354326003530289,0.2776296429749683,0.0955639206942563,0.7422413793103445,58.0,1486.98
941,072525_7087_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.000497186420505,,0.0,388.755
942,091725_7809_w2FITC-C,,data_nov,unlabeled,train,0.0,1.172803446116648,0.1592062136117926,0.0112837159664304,0.4928571428571428,7.0,562.6575
943,090125_7532_w2FITC-C,,data_nov,unlabeled,train,0.0,1.8131485514217651,0.0511608627145723,0.004821250733704,0.4499999999999999,2.0,1584.7424999999998
944,091525_7601_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4837443550230471,0.2669493751029839,0.1367423160294687,1.0806122448979592,49.0,816.0975
945,091625_7743_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.5715929924194956,0.2488171580656307,0.0326578573603337,0.69375,8.0,422.1
946,091825_7954_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.3752220807814022,0.1776276607174717,0.1272092125494235,0.8999999999999998,45.0,698.9175
947,091525_7697_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.399537504854132,0.2724637039242175,0.0866437116652808,0.8644067796610169,59.0,1597.59
948,072525_7076_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.5537069479705798,0.193958861425168,0.1296973259584687,1.3808823529411762,34.0,942.03
949,091525_7607_w2FITC-C,,data_nov,unlabeled,train,1.0,1.578067583618297,0.2676189309308011,0.1021007189002943,0.8846938775510205,49.0,1286.7975
950,091625_7718_w2FITC-C_3,,data_nov,unlabeled,train,0.0,,,0.0007495907556634,,0.0,227.9475
951,090125_7503_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3983118921982736,0.0776188581639452,0.008810678390814,0.525,2.0,524.6999999999999
952,091825_8008_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4396694560986243,0.2375329342207374,0.0313192999479424,0.5931818181818183,22.0,1013.715
953,091725_7827_w2FITC-C,,data_nov,unlabeled,train,1.0,1.443794146341169,0.199526873826916,0.1774374152615824,1.36,30.0,617.22
954,091825_7976_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.422964514015916,0.3505191944552254,0.1108919934957883,0.7576923076923077,39.0,856.17
955,091525_7685_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3946978944726809,0.1141277852559871,0.0084134592645708,,0.0,434.565
956,081925_7341_w2FITC-C,,data_nov,unlabeled,train,2.0,1.61438213673759,0.2125762859515415,0.3367053117150551,0.8920408163265304,245.0,1954.755
957,090125_7555_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0027426901255245,0.3,1.0,708.0749999999999
958,081825_7149_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0008208372701961,,0.0,313.9425
959,091625_7782_w2FITC-C,,data_nov,unlabeled,train,0.0,1.29450492410706,0.2948538288640135,0.0216195112921079,0.5624999999999999,4.0,454.185
960,091725_7820_w2FITC-C,,data_nov,unlabeled,train,0.0,1.398216758420718,0.1381901089031771,0.0114526717108558,0.35,3.0,648.405
961,081825_7183_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3894714993913615,0.0,0.0078367359228054,,0.0,466.9875
962,091825_7978_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3192613989159296,0.2814368396944274,0.0225806738620485,0.6833333333333332,9.0,604.17
963,090125_7573_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.5384932946225578,0.1770275038652987,0.1439950712087303,0.9069230769230768,65.0,1190.9475
964,072225_6899_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5836045232076046,0.1088322468826394,0.0083858895556668,0.75,3.0,561.0825
965,091725_7811_w2FITC-C,,data_nov,unlabeled,train,1.0,1.349005060075837,0.1596421312943165,0.0293579445279407,0.9923076923076924,13.0,816.8399999999999
966,062825_6227_w2FITC-C_3,,data_nov,unlabeled,train,1.0,1.342444677230438,0.2609894461989797,0.1103960932290839,1.246875,16.0,377.7525
967,091525_7593_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3363978014158018,0.162498655398251,0.0178463520179562,0.7124999999999999,4.0,520.6725
968,091825_7983_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0043091409426817,,0.0,508.1175
969,081825_7177_w2FITC-C,,data_nov,unlabeled,train,0.0,1.453132316054858,0.3046102380228758,0.0563635993574086,0.6340909090909091,22.0,1056.96
970,091525_7587_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0005444385889008,,0.0,369.0675
971,091525_7605_w2FITC-C,,data_nov,unlabeled,train,0.0,2.022515773234743,0.371866056518205,0.0077658133013414,0.6214285714285713,7.0,1864.3725
972,091525_7632_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0005893408639766,,0.0,304.155
973,091825_7963_w2FITC-C,,data_nov,unlabeled,train,1.0,1.366086957072766,0.2811211542103589,0.085907771331044,0.9236842105263158,19.0,545.9175
974,062825_6215_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.002502285603082,,0.0,410.445
975,091525_7697_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3818860861859978,0.2638849523728815,0.0427868395974036,0.6136363636363635,22.0,843.975
976,072525_7072_w2FITC-C,,data_nov,unlabeled,train,1.0,1.3234966607781735,0.2496909591023508,0.1017281024778392,0.7296610169491525,59.0,1189.215
977,081925_7345_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4383439911500333,0.277354398189277,0.0534127823995779,0.9269230769230772,39.0,1273.0725
978,090125_7508_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5194152166697228,0.2161255584713623,0.081276528354069,0.553125,48.0,974.205
979,091725_7832_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.4447845492591764,0.2260162077748423,0.043853905744812,0.5951612903225806,31.0,1328.0175
980,090125_7546_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4630121085494503,0.2424149159631482,0.03436458693373,0.6,24.0,1346.355
981,090125_7552_w2FITC-C,,data_nov,unlabeled,train,0.0,1.7895136782950858,0.0,0.0027926221472623,0.75,1.0,1004.445
982,091525_7617_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4156254391857064,0.2913003515995753,0.0267608602240358,0.4687499999999999,8.0,926.775
983,091525_7646_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0037788028168245,0.3,1.0,917.19
984,072525_7080_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4666439877545578,0.2308392339192912,0.1673250518123291,0.966509433962264,106.0,1345.5449999999998
985,062725_6052_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0003930093185212,,0.0,227.2275
986,091525_7649_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.3899842881873687,0.1452402105258939,0.0217327046008603,0.6642857142857144,7.0,606.3299999999999
987,062825_6211_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3244264946378508,0.256972462857335,0.0346944339935479,0.5318181818181817,11.0,578.295
988,091725_7831_w2FITC-C,,data_nov,unlabeled,train,0.0,1.347497155146542,0.1563656157780281,0.0381445503257649,0.5458333333333332,36.0,1088.19
989,062725_6070_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3765122465322863,0.1341888137794697,0.0263258089898679,0.3857142857142857,7.0,435.2175
990,090125_7521_w2FITC-C,,data_nov,unlabeled,train,0.0,1.9872322389689665,0.0481059167541994,0.0104262735219552,0.75,2.0,491.445
991,090125_7541_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4834835557387904,0.2038885210829115,0.0365762615198757,0.6749999999999999,22.0,1402.425
992,090125_7528_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4986918547306969,0.3000099907382658,0.106460347995116,0.6552631578947369,57.0,1239.255
993,090125_7509_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4502653233438705,0.1333775297318655,0.0163814514257501,0.6499999999999999,9.0,1175.625
994,081825_7192_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4850575278332163,0.2190207710925666,0.0308413669445346,0.3833333333333333,9.0,565.02
995,091825_8032_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.6178129587179897,0.3938323067225114,0.0207150525559602,0.3999999999999999,9.0,635.6025
996,091625_7721_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0017682146906716,,0.0,248.715
997,081925_7351_w2FITC-C,,data_nov,unlabeled,train,2.0,1.6062578004789256,0.257254627772514,0.2982033829861347,1.425,106.0,994.0275
998,072525_7075_w2FITC-C,,data_nov,unlabeled,train,0.0,1.522541991343093,0.3195715730756518,0.0207415584286918,0.4714285714285715,7.0,812.8349999999999
999,091525_7583_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.2027370901890535,0.0049260856621764,0.0138551908712946,0.375,4.0,325.17
1000,062825_6243_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3278581683063986,0.1103931317150679,0.0348882973272405,0.46875,8.0,552.015
1001,081925_7353_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0015581656249029,,0.0,428.49
1002,091825_8031_w2FITC-C,,data_nov,unlabeled,train,0.0,1.393769137329531,0.0,0.0026970979274898,,0.0,631.395
1003,081925_7348_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4126068170846129,0.3244308501890135,0.2394527506025119,1.1699999999999997,60.0,696.7574999999999
1004,091725_7829_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4667570589289274,0.211628330773213,0.1298951953854994,0.8630136986301369,73.0,1377.9
1005,062725_6039_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.3169810193343037,0.0707115720850353,0.0123509067124679,0.5625,4.0,418.23
1006,091825_8013_w2FITC-C,,data_nov,unlabeled,train,0.0,1.1487766418544323,0.0326039702625837,0.0029351894373548,,0.0,313.29
1007,091625_7736_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.208207631365294,0.1066800407813819,0.0116549540052262,,0.0,379.53
1008,062725_6073_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.3807195324995538,0.1595807364801652,0.1025487006937964,0.6499999999999999,39.0,807.7275
1009,091525_7687_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.002209610672925,0.3,2.0,655.4475
1010,090125_7533_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.5259255225029378,0.1698366128305836,0.0184342370152566,0.72,15.0,1184.3775
1011,081825_7193_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4630657712344488,0.2530647319556736,0.2035334376525503,1.0867647058823529,102.0,1318.725
1012,072525_7064_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.474767585455519,0.2363918840552439,0.0769941693024051,0.818918918918919,37.0,979.29
1013,091525_7714_w2FITC-C_1,,data_nov,unlabeled,train,1.0,2.6153104674724483,0.0,0.0108503903682744,1.2,2.0,849.9375
1014,091625_7789_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0026438398410307,0.3,1.0,454.9725
1015,062825_6242_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0046412347259492,0.4499999999999999,2.0,338.535
1016,091825_7945_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0036403387044967,,0.0,424.89
1017,072525_7088_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3242501383617176,0.152102823308731,0.0467856182731016,0.421875,16.0,660.5325
1018,091825_7965_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4877808677969044,0.310079307495532,0.0683169250591346,0.7058823529411764,17.0,592.1999999999999
1019,091525_7661_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.533700420267175,0.2782737002099978,0.0299548629080653,0.375,8.0,746.91
1020,072525_7071_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4452830824387788,0.1804605178715675,0.1596459559580042,1.0120481927710845,83.0,1243.035
1021,091625_7723_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3134980966345189,0.0237479494500897,0.0155963818996895,0.3,1.0,244.755
1022,091625_7738_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4272728338020315,0.0,0.0053894400664273,0.3,2.0,779.6925
1023,091525_7608_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5358164262125211,0.2112907434213809,0.0619991346913204,0.7902439024390242,41.0,1598.9399999999998
1024,091525_7701_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3269310625799282,0.2450165905560219,0.0756948570713408,0.8249999999999998,18.0,534.5775
1025,091625_7737_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4391401790732032,0.2680609176864241,0.1073370580573576,0.8578125,96.0,1911.825
1026,091825_8012_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0003900169920361,,0.0,237.1725
1027,091625_7770_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.418801511306974,0.4153330290657279,0.0306439955383135,0.93,5.0,369.0
1028,091725_7904_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3472908778167858,0.153431344205197,0.0199266730546985,0.4875,4.0,345.51
1029,090125_7525_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4774167351678609,0.3002824165972191,0.1046384260168085,0.6476470588235292,85.0,1490.0175
1030,090125_7545_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4800675930654963,0.1879088269320791,0.0077104202797649,0.4199999999999999,5.0,1199.3175
1031,091625_7720_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.5118549694783812,0.002974374977651,0.0037790305061039,0.6,1.0,567.9449999999999
1032,091525_7643_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4105335698256505,0.0653124559665719,0.0051162820336152,0.3,1.0,478.6875
1033,062725_6061_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.487500327759017,0.2321589828885255,0.1130072270428924,0.7968749999999999,32.0,577.3275
1034,072525_7086_w2FITC-C,,data_nov,unlabeled,train,1.0,1.6152068653066016,0.2191228195479941,0.2429030953422953,0.939285714285714,42.0,454.14
1035,090125_7569_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.5018829631730548,0.222094995047922,0.0593867157807379,0.6461538461538462,26.0,729.3149999999999
1036,062725_6039_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.5021287775548668,0.0,0.0016361526481068,0.75,1.0,680.0849999999999
1037,091525_7695_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2270534830442117,0.0990132031599524,0.012919466612715,0.4071428571428571,7.0,1159.1775
1038,091825_7984_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0041914165482859,,0.0,456.8175
1039,091825_7997_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6753736903918806,0.1964996843513538,0.0393943890373017,0.5625,8.0,449.4825
1040,091825_8030_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4519304164057265,0.2301552088905972,0.0863822102368248,0.5909090909090909,33.0,718.155
1041,091525_7690_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0041962761605203,0.3,1.0,777.4875
1042,091525_7616_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.4249735714397682,0.2627273772561584,0.1292060954968514,1.068,25.0,455.535
1043,062725_6070_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0056422520057061,0.4499999999999999,1.0,468.2475
1044,091625_7791_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0008452536228469,,0.0,436.6125
1045,081825_7158_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4017774292968683,0.3220555367313362,0.0496406485512172,0.6499999999999999,18.0,977.445
1046,090125_7503_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.5589367081847758,0.2666939074956233,0.0340890752194302,0.4693548387096775,31.0,1599.615
1047,091825_7998_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.522894547094909,0.2306083324370232,0.1397352457826601,1.0607142857142855,28.0,537.1424999999999
1048,081825_7173_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3808236905457296,0.1572713524370625,0.027512043309395,0.665625,16.0,1188.405
1049,091625_7747_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.2354441659140696,0.066467464335441,0.0042421983922985,0.4499999999999999,1.0,588.285
1050,091525_7684_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.7855782848705508,0.2099250682324397,0.082901025783698,0.6681818181818182,22.0,572.04
1051,091625_7780_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2319211913441783,0.0602689307490891,0.0097639595318322,0.3375,4.0,633.6
1052,091525_7613_w2FITC-C,,data_nov,unlabeled,train,2.0,1.4492413843940162,0.2233568571974188,0.1227234345407272,0.7783783783783783,148.0,2929.7475
1053,091625_7719_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0007934029265283,,0.0,318.51
1054,090125_7559_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0097521120605452,0.3,3.0,733.005
1055,091525_7629_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5461585711801826,0.2936365533312667,0.0391622355468986,0.5538461538461538,13.0,412.2
1056,072525_7074_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5432658220972288,0.2777108198035787,0.102894916146048,0.6658536585365853,41.0,673.0649999999999
1057,062825_6232_w2FITC-C,,data_nov,unlabeled,train,1.0,1.3528403836607388,0.2709899984011212,0.0602065362079584,1.2857142857142854,7.0,365.175
1058,081825_7164_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0011857320207382,,0.0,453.9825
1059,091625_7720_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0009264315928782,,0.0,316.35
1060,062825_6222_w2FITC-C,,data_nov,unlabeled,train,0.0,1.17041285188437,0.0116289899947316,0.0031453290668475,,0.0,369.4725
1061,062725_6068_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.3663101180969668,0.1796209307150828,0.0132575273344838,0.65,3.0,543.285
1062,072525_7093_w2FITC-C,,data_nov,unlabeled,train,0.0,1.24498593881166,0.1537385192614102,0.0117311613466104,0.725,6.0,1273.86
1063,091525_7668_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0006620572478978,,0.0,403.3125
1064,090125_7574_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5022791169001204,0.3089561453154858,0.1219616553516109,0.7980000000000002,75.0,1267.8075
1065,081925_7375_w2FITC-C_1,,data_nov,unlabeled,train,2.0,1.5036433216274878,0.2156187649369842,0.2986377042168646,1.0499999999999998,128.0,1159.785
1066,091725_7824_w2FITC-C,,data_nov,unlabeled,train,0.0,1.465388277313274,0.1620862899330764,0.0417925533533174,0.75,12.0,528.9075
1067,091625_7795_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.001248653087032,,0.0,695.16
1068,091625_7785_w2FITC-C,,data_nov,unlabeled,train,0.0,1.708706345471727,0.3773861939643604,0.0778898475830474,0.6214285714285713,28.0,643.8149999999999
1069,091825_8001_w2FITC-C,,data_nov,unlabeled,train,1.0,1.586033357251592,0.2471836827033003,0.178663899801697,0.9416666666666668,54.0,864.7199999999999
1070,090125_7517_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2674495135696622,0.0451760161760139,0.0063846472294157,0.3,3.0,782.595
1071,062825_6225_w2FITC-C,,data_nov,unlabeled,train,0.0,1.9039056557223868,0.1227642546478041,0.0103006875248226,0.4714285714285713,7.0,786.735
1072,091525_7621_w2FITC-C,,data_nov,unlabeled,train,2.0,1.4084097949741832,0.2584534937302361,0.1706838747424846,1.1817073170731704,123.0,1890.9675
1073,091825_8025_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4674015591581862,0.1980281401948007,0.1551137153867752,0.8445205479452054,73.0,1119.9375
1074,091625_7752_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5451375371263862,0.1562724051894429,0.0137156251521032,0.55,3.0,399.87
1075,091825_8000_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5353172869270597,0.2550933848942077,0.0353788109269772,0.6,11.0,580.68
1076,072525_7100_w2FITC-C,,data_nov,unlabeled,train,1.0,1.54962706748502,0.1846342663875746,0.107435904511801,0.8892857142857142,70.0,1552.905
1077,090125_7511_w2FITC-C,,data_nov,unlabeled,train,1.0,1.558861392254873,0.2305328277666817,0.1881258508001384,0.9516393442622948,61.0,944.28
1078,090125_7484_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5354615146648585,0.1895023245438068,0.1285782378504618,1.08046875,64.0,1386.6525
1079,091525_7597_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.4327603327206695,0.2421213154320274,0.1424946838016767,0.8576086956521741,46.0,733.995
1080,090125_7486_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6483583484660702,0.0129245921948778,0.0071567713936966,0.3,3.0,585.0675
1081,091525_7708_w2FITC-C,,data_nov,unlabeled,train,2.0,1.6352034894936016,0.2197454604948474,0.2398000956964125,0.8396103896103895,77.0,946.3725
1082,091525_7589_w2FITC-C,,data_nov,unlabeled,train,0.0,1.334671279841631,0.0786479759768281,0.0094376786978614,0.75,2.0,516.6225
1083,091825_8029_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.6138181407845928,0.1985147303011572,0.1132443281841811,0.7837500000000001,40.0,988.425
1084,072525_7082_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.422837997140585,0.2119907847464809,0.0614630620665039,0.645,30.0,1101.87
